,Date,rel_low,rel_high,rel_open,rel_close,rel_volume,time,low,high,open,close,volume
7322,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:15:00,8659.01,8676.09,8670.97,8669.67,27.47208245
7323,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:20:00,8654.94,8670.24,8669.66,8659.29,40.06344201
7324,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:25:00,8655.25,8679.7,8661.74,8677.07,10.98464965
7325,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:30:00,8660.07,8677.07,8677.07,8672.06,20.17170154
7326,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:35:00,8669.87,8715.25,8672.06,8704.43,35.11581382
7327,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:40:00,8701.83,8720.0,8706.88,8701.83,19.16776506
7328,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:45:00,8692.43,8759.42,8701.82,8747.62,118.94215707
7329,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:50:00,8730.0,8747.61,8747.61,8737.34,30.75806078
7330,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:55:00,8721.55,8737.12,8737.0,8734.75,26.07648769
7331,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:00:00,8725.01,8746.38,8734.75,8725.01,29.18591423
7332,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:05:00,8717.57,8726.66,8725.01,8722.65,16.49955131
7333,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:10:00,8712.91,8734.39,8722.64,8734.14,13.70092249
7334,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:15:00,8707.9,8734.43,8732.62,8713.13,15.01078914
7335,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:20:00,8702.0,8715.05,8713.13,8705.89,25.31159325
7336,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:25:00,8705.88,8720.08,8705.89,8711.93,16.78327719
7337,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:30:00,8708.0,8726.26,8711.92,8726.26,14.42908384
7338,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:35:00,8666.76,8731.11,8726.26,8678.64,120.47838456
7339,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:40:00,8672.02,8686.48,8677.29,8677.88,31.17868114
7340,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:45:00,8678.81,8701.48,8679.45,8696.07,11.66562308
7341,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:50:00,8695.0,8708.01,8697.05,8706.61,22.45979206
7342,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:55:00,8706.09,8719.99,8706.61,8712.3,11.1831031
7343,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:00:00,8704.11,8719.05,8709.82,8719.05,18.246516600000003
7344,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:05:00,8714.0,8736.76,8719.93,8732.04,17.37015583
7345,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:10:00,8721.33,8732.06,8732.05,8729.64,16.48691084
7346,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:15:00,8728.57,8750.0,8729.64,8740.71,51.12403321
7347,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:20:00,8716.79,8750.0,8740.7,8720.42,160.85028888
7348,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:25:00,8711.07,8728.57,8720.42,8728.57,47.2488415
7349,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:30:00,8721.45,8740.3,8728.57,8722.18,20.64462124
7350,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:35:00,8719.88,8739.75,8722.18,8732.91,10.19390432
7351,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:40:00,8730.59,8760.12,8731.22,8750.06,40.35165322
7352,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:45:00,8741.4,8755.98,8750.06,8751.37,16.74912051
7353,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:50:00,8742.87,8776.63,8751.36,8769.39,15.91077162
7354,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:55:00,8756.14,8775.66,8769.38,8760.58,29.65744572
7355,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:00:00,8746.23,8760.58,8760.58,8752.12,14.61771273
7356,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:05:00,8753.37,8796.0,8753.37,8793.88,41.86995527
7357,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:10:00,8791.3,8816.97,8794.84,8815.68,88.69030789
7358,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:15:00,8793.68,8816.97,8815.64,8802.85,46.01443089
7359,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:20:00,8789.81,8814.56,8802.84,8789.82,43.21827851
7360,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:25:00,8770.09,8795.18,8789.82,8794.12,44.04336759
7361,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:30:00,8782.01,8800.0,8793.88,8784.93,15.20703238
7362,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:35:00,8770.01,8792.58,8784.93,8778.52,32.09773291
7363,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:40:00,8773.29,8791.3,8777.54,8789.21,18.00437835
7364,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:45:00,8789.21,8806.91,8789.21,8802.36,33.33518528
7365,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:50:00,8782.83,8802.36,8802.36,8798.56,16.92039864
7366,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:55:00,8787.76,8809.98,8798.55,8807.63,16.60315441
7367,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:00:00,9180.0,9208.3,9207.94,9180.77,20.02247335
7368,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:05:00,9178.36,9198.79,9183.85,9193.75,12.2051964
7369,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:10:00,9165.99,9194.21,9193.84,9179.33,6.49552537
7370,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:15:00,9168.83,9180.28,9179.13,9172.75,8.08270369
7371,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:20:00,9154.0,9172.76,9172.76,9154.0,11.62242739
7372,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:25:00,9152.03,9163.01,9154.01,9155.32,4.05963749
7373,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:30:00,9140.5,9155.31,9155.31,9145.02,16.57772464
7374,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:35:00,9145.01,9145.05,9145.02,9145.05,8.16268623
7375,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:40:00,9145.04,9155.18,9145.05,9153.33,15.09161997
7376,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:45:00,9138.07,9155.11,9154.25,9138.07,16.93071484
7377,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:50:00,9132.17,9144.34,9138.06,9137.83,6.97543824
7378,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,00:55:00,9125.0,9143.54,9138.96,9137.77,18.70332895
7379,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:00:00,9127.0,9148.68,9135.09,9148.67,14.80240291
7380,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:05:00,9148.67,9152.1,9148.68,9152.1,5.98572252
7381,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:10:00,9148.2,9155.92,9152.1,9148.2,6.83141309
7382,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:15:00,9147.55,9150.0,9148.21,9147.85,6.7460912
7383,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:20:00,9137.84,9148.49,9147.86,9137.84,24.57238758
7384,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:25:00,9110.36,9137.84,9137.84,9110.36,35.0282217
7385,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:30:00,9092.73,9116.4,9110.36,9110.33,62.67686041
7386,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:35:00,9104.0,9129.94,9108.88,9124.01,13.13759103
7387,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:40:00,9112.77,9130.71,9124.01,9125.2,9.91892088
7388,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:45:00,9125.19,9188.16,9125.19,9173.38,37.46759803
7389,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:50:00,9166.65,9214.16,9175.45,9195.74,33.26171182
7390,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,01:55:00,9173.21,9196.48,9195.73,9181.35,6.8177235000000005
7391,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:00:00,9156.5,9186.02,9181.34,9162.07,4.37328748
7392,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:05:00,9124.49,9169.87,9162.25,9131.22,30.27629648
7393,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:10:00,9118.7,9139.05,9130.46,9138.76,9.1905215
7394,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:15:00,9118.17,9139.0,9138.77,9131.02,7.93967178
7395,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:20:00,9115.59,9129.94,9128.04,9116.67,5.00800618
7396,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:25:00,9105.32,9126.0,9116.86,9124.87,20.55782367
7397,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:30:00,9125.54,9147.05,9126.0,9147.05,9.70138847
7398,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:35:00,9117.01,9144.58,9142.76,9122.08,18.13045466
7399,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:40:00,9124.37,9136.8,9124.85,9133.52,4.88152277
7400,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:45:00,9113.06,9133.52,9133.51,9113.06,5.20239009
7401,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:50:00,9101.14,9129.57,9113.05,9114.96,16.82777759
7402,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,02:55:00,9104.93,9119.89,9114.95,9105.87,4.90168321
7403,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:00:00,9081.0,9162.33,9108.44,9144.94,62.82529421
7404,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:05:00,9133.93,9163.59,9143.72,9139.06,32.7964072
7405,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:10:00,9120.64,9138.1,9136.85,9134.43,7.83753174
7406,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:15:00,9119.41,9136.35,9134.43,9128.81,14.96051182
7407,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:20:00,9131.82,9142.45,9132.95,9141.2,9.42660068
7408,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:25:00,9133.29,9144.99,9141.2,9138.5,10.40032274
7409,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:30:00,9137.16,9168.22,9137.16,9168.21,8.94512173
7410,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:35:00,9155.36,9167.05,9166.23,9167.05,56.03348191
7411,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:40:00,9151.58,9170.0,9167.59,9156.0,30.16861395
7412,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:45:00,9147.75,9163.01,9155.99,9147.75,10.80116172
7413,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:50:00,9142.53,9150.09,9147.75,9150.09,18.12022183
7414,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,03:55:00,9150.09,9172.21,9150.09,9161.83,33.81263358
7415,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:00:00,9144.35,9161.31,9159.95,9158.9,7.4696820000000015
7416,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:05:00,9137.09,9158.37,9156.79,9137.09,9.76648621
7417,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:10:00,9137.09,9157.32,9137.09,9154.67,5.99042125
7418,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:15:00,9137.48,9154.66,9154.66,9145.81,16.32443003
7419,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:20:00,9125.31,9145.71,9145.71,9135.61,7.75449081
7420,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:25:00,9130.14,9135.61,9135.61,9134.1,9.12435168
7421,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:30:00,9134.09,9154.22,9134.1,9150.8,6.7723325
7422,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:35:00,9142.5,9151.99,9151.01,9142.5,12.04218305
7423,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:40:00,9120.76,9142.5,9142.5,9124.63,41.17149492
7424,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:45:00,9110.0,9140.34,9124.64,9125.33,28.26312943
7425,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:50:00,9113.88,9144.73,9125.33,9144.44,23.20488528
7426,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,04:55:00,9139.87,9145.77,9144.46,9142.79,37.4055393
7427,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:00:00,9121.22,9172.67,9142.8,9122.21,68.62757056
7428,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:05:00,8992.74,9145.87,9124.06,9145.87,972.89031783
7429,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:10:00,9143.45,9206.04,9145.87,9198.76,151.68106894
7430,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:15:00,9180.01,9235.97,9198.94,9204.13,133.46611442
7431,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:20:00,9179.67,9219.61,9204.13,9195.52,27.667454100000004
7432,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:25:00,9178.64,9197.57,9188.18,9196.3,49.53206918
7433,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:30:00,9196.29,9258.77,9196.29,9244.46,135.66897357
7434,02_26_2020,-1.0,-1.0,1.0,-1.0,-1.0,05:35:00,9228.92,9256.43,9248.52,9256.43,140.74668664
